dis.Name,RWR,Deepwalk,Node2Vec,LINE,HOPE,Laplacian
DOID:9261,0.8168,0.721225,0.553075,0.5530875,0.8274375,0.7071875
DOID:9267,0.5725,0.801666667,0.845,0.575416667,0.590833333,0.862777778
DOID:9269,0.634375,0.935,0.9375,0.569375,0.87375,0.656875
DOID:9279,0.554861111,0.70125,0.573055556,0.6075,0.693194444,0.673055556
DOID:9296,0.757266436,0.895034602,0.807076125,0.561989619,0.831712803,0.793944637
DOID:9351,0.864714625,0.83127824,0.714845422,0.547633769,0.859560048,0.68745541
DOID:9352,0.826279063,0.764324509,0.659322339,0.555541571,0.750267531,0.708044516
DOID:936,0.738017751,0.728579882,0.618343195,0.596538462,0.800443787,0.726153846
DOID:9360,0.844359546,0.804121185,0.727417019,0.574717086,0.825457786,0.690634885
DOID:9406,0.924602195,0.911989026,0.845109739,0.521049383,0.82633059,0.778264746
DOID:9408,0.885462563,0.814468005,0.729456746,0.587249953,0.801947833,0.764144305
DOID:9410,0.88512574,0.905784024,0.846176036,0.538498521,0.806723373,0.763128698
DOID:9415,0.841611718,0.802170862,0.729841836,0.580091334,0.823652261,0.690535754
DOID:9452,0.815863037,0.788144531,0.681347656,0.530270996,0.824949951,0.719309082
DOID:9460,0.99,0.9875,0.855,0.9025,0.9175,0.8
DOID:9467,0.7734375,0.78,0.71046875,0.594765625,0.802734375,0.93671875
DOID:9476,0.886235207,0.905621302,0.842581361,0.535754438,0.808735207,0.756257396
DOID:9477,0.6275,0.7775,0.75,0.7725,0.905,0.785
DOID:9478,0.8875,0.915,0.7625,0.915,0.895,0.85
DOID:9505,0.898231293,0.875045351,0.733117914,0.517108844,0.862142857,0.73314059
DOID:9521,0.679199219,0.625136719,0.556796875,0.556015625,0.629140625,0.636640625
DOID:9538,0.804726531,0.821502041,0.688383673,0.587326531,0.8496,0.706077551
DOID:9562,0.632959184,0.602653061,0.689183673,0.603673469,0.631020408,0.668367347
DOID:9563,0.913,0.8616,0.8073,0.64045,0.8187,0.8873
DOID:9620,0.80875,0.76875,0.779375,0.710625,0.8390625,0.66875
DOID:9637,0.901875,0.5625,0.67125,0.73625,0.95125,0.890625
DOID:9673,0.751666667,0.73,0.647777778,0.714444444,0.957777778,0.720555556
DOID:9675,0.90025,0.9514,0.905,0.73425,0.91385,0.83805
DOID:9743,0.938163265,0.78877551,0.72,0.585306122,0.839591837,0.874897959
DOID:9744,0.800257117,0.835573921,0.717777778,0.648916437,0.852731864,0.720385675
DOID:9827,0.7640625,0.716875,0.8703125,0.725625,0.78625,0.6459375
DOID:9854,0.956875,0.905625,0.835625,0.72875,0.975,0.93125
DOID:986,0.7964,0.9348,0.8812,0.6758,0.8092,0.738
DOID:987,0.72640625,0.716875,0.655078125,0.554453125,0.8253125,0.5425
DOID:9883,0.9775,0.87,0.835,0.8,0.8875,0.7475
DOID:9884,0.994311224,0.956071429,0.912372449,0.749387755,0.907372449,0.791683673
DOID:9952,0.888112087,0.871596074,0.799819215,0.644757231,0.854054752,0.712766012
DOID:9955,0.894444444,0.608888889,0.644444444,0.747777778,0.832222222,0.636666667
DOID:9970,0.850166864,0.799319527,0.709088462,0.567648521,0.749818343,0.712981065
DOID:9975,0.883902541,0.877203249,0.728367347,0.559008746,0.855885048,0.798142441
DOID:9976,0.9664,0.8982,0.7014,0.6444,0.9436,0.6396
DOID:999,0.747,0.98,0.8836,0.6642,0.7276,0.8392
DOID:9993,0.839444444,0.724166667,0.647222222,0.686111111,0.859027778,0.620694444
